#,Date-Time (PDT),Temperature   (°C),Host Connected,Started,Button Down,Button Up,End of File
23280,07/03/2025 18:03:00,4.72,,,,,
23281,07/03/2025 18:04:00,4.76,,,,,
23282,07/03/2025 18:05:00,4.72,,,,,
23283,07/03/2025 18:06:00,4.72,,,,,
23284,07/03/2025 18:07:00,4.76,,,,,
23285,07/03/2025 18:08:00,4.72,,,,,
23286,07/03/2025 18:09:00,4.76,,,,,
23287,07/03/2025 18:10:00,4.72,,,,,
23288,07/03/2025 18:11:00,4.72,,,,,
23289,07/03/2025 18:12:00,4.67,,,,,
23290,07/03/2025 18:13:00,4.67,,,,,
23291,07/03/2025 18:14:00,4.67,,,,,
23292,07/03/2025 18:15:00,4.59,,,,,
23293,07/03/2025 18:16:00,4.67,,,,,
23294,07/03/2025 18:17:00,4.63,,,,,
23295,07/03/2025 18:18:00,4.63,,,,,
23296,07/03/2025 18:19:00,4.67,,,,,
23297,07/03/2025 18:20:00,4.67,,,,,
23298,07/03/2025 18:21:00,4.67,,,,,
23299,07/03/2025 18:22:00,4.63,,,,,
23300,07/03/2025 18:23:00,4.54,,,,,
23301,07/03/2025 18:24:00,4.59,,,,,
23302,07/03/2025 18:25:00,4.59,,,,,
23303,07/03/2025 18:26:00,4.54,,,,,
23304,07/03/2025 18:27:00,4.59,,,,,
23305,07/03/2025 18:28:00,4.54,,,,,
23306,07/03/2025 18:29:00,4.50,,,,,
23307,07/03/2025 18:30:00,4.50,,,,,
23308,07/03/2025 18:31:00,4.50,,,,,
23309,07/03/2025 18:32:00,4.46,,,,,
23310,07/03/2025 18:33:00,4.50,,,,,
23311,07/03/2025 18:34:00,4.50,,,,,
23312,07/03/2025 18:35:00,4.59,,,,,
23313,07/03/2025 18:36:00,4.59,,,,,
23314,07/03/2025 18:37:00,4.59,,,,,
23315,07/03/2025 18:38:00,4.59,,,,,
23316,07/03/2025 18:39:00,4.59,,,,,
23317,07/03/2025 18:40:00,4.63,,,,,
23318,07/03/2025 18:41:00,4.63,,,,,
23319,07/03/2025 18:42:00,4.67,,,,,
23320,07/03/2025 18:43:00,4.59,,,,,
23321,07/03/2025 18:44:00,4.63,,,,,
23322,07/03/2025 18:45:00,4.59,,,,,
23323,07/03/2025 18:46:00,4.63,,,,,
23324,07/03/2025 18:47:00,4.63,,,,,
23325,07/03/2025 18:48:00,4.59,,,,,
23326,07/03/2025 18:49:00,4.54,,,,,
23327,07/03/2025 18:50:00,4.59,,,,,
23328,07/03/2025 18:51:00,4.50,,,,,
23329,07/03/2025 18:52:00,4.54,,,,,
23330,07/03/2025 18:53:00,4.54,,,,,
23331,07/03/2025 18:54:00,4.54,,,,,
23332,07/03/2025 18:55:00,4.59,,,,,
23333,07/03/2025 18:56:00,4.54,,,,,
23334,07/03/2025 18:57:00,4.54,,,,,
23335,07/03/2025 18:58:00,4.59,,,,,
23336,07/03/2025 18:59:00,4.54,,,,,
23337,07/03/2025 19:00:00,4.54,,,,,
23338,07/03/2025 19:01:00,4.59,,,,,
23339,07/03/2025 19:02:00,4.63,,,,,
23340,07/03/2025 19:03:00,4.63,,,,,
23341,07/03/2025 19:04:00,4.59,,,,,
23342,07/03/2025 19:05:00,4.67,,,,,
23343,07/03/2025 19:06:00,4.63,,,,,
23344,07/03/2025 19:07:00,4.63,,,,,
23345,07/03/2025 19:08:00,4.63,,,,,
23346,07/03/2025 19:09:00,4.67,,,,,
23347,07/03/2025 19:10:00,4.72,,,,,
23348,07/03/2025 19:11:00,4.72,,,,,
23349,07/03/2025 19:12:00,4.72,,,,,
23350,07/03/2025 19:13:00,4.67,,,,,
23351,07/03/2025 19:14:00,4.67,,,,,
23352,07/03/2025 19:15:00,4.67,,,,,
23353,07/03/2025 19:16:00,4.72,,,,,
23354,07/03/2025 19:17:00,4.72,,,,,
23355,07/03/2025 19:18:00,4.67,,,,,
23356,07/03/2025 19:19:00,4.67,,,,,
23357,07/03/2025 19:20:00,4.67,,,,,
23358,07/03/2025 19:21:00,4.72,,,,,
23359,07/03/2025 19:22:00,4.63,,,,,
23360,07/03/2025 19:23:00,4.63,,,,,
23361,07/03/2025 19:24:00,4.59,,,,,
23362,07/03/2025 19:25:00,4.63,,,,,
23363,07/03/2025 19:26:00,4.63,,,,,
23364,07/03/2025 19:27:00,4.72,,,,,
23365,07/03/2025 19:28:00,4.67,,,,,
23366,07/03/2025 19:29:00,4.63,,,,,
23367,07/03/2025 19:30:00,4.67,,,,,
23368,07/03/2025 19:31:00,4.63,,,,,
23369,07/03/2025 19:32:00,4.59,,,,,
23370,07/03/2025 19:33:00,4.63,,,,,
23371,07/03/2025 19:34:00,4.63,,,,,
23372,07/03/2025 19:35:00,4.59,,,,,
23373,07/03/2025 19:36:00,4.63,,,,,
23374,07/03/2025 19:37:00,4.54,,,,,
23375,07/03/2025 19:38:00,4.54,,,,,
23376,07/03/2025 19:39:00,4.54,,,,,
23377,07/03/2025 19:40:00,4.59,,,,,
23378,07/03/2025 19:41:00,4.50,,,,,
23379,07/03/2025 19:42:00,4.50,,,,,
23380,07/03/2025 19:43:00,4.46,,,,,
23381,07/03/2025 19:44:00,4.50,,,,,
23382,07/03/2025 19:45:00,4.46,,,,,
23383,07/03/2025 19:46:00,4.46,,,,,
23384,07/03/2025 19:47:00,4.46,,,,,
23385,07/03/2025 19:48:00,4.46,,,,,
23386,07/03/2025 19:49:00,4.46,,,,,
23387,07/03/2025 19:50:00,4.46,,,,,
23388,07/03/2025 19:51:00,4.46,,,,,
23389,07/03/2025 19:52:00,4.50,,,,,
23390,07/03/2025 19:53:00,4.54,,,,,
23391,07/03/2025 19:54:00,4.59,,,,,
23392,07/03/2025 19:55:00,4.59,,,,,
23393,07/03/2025 19:56:00,4.63,,,,,
23394,07/03/2025 19:57:00,4.72,,,,,
23395,07/03/2025 19:58:00,4.63,,,,,
23396,07/03/2025 19:59:00,4.54,,,,,
23397,07/03/2025 20:00:00,4.54,,,,,
23398,07/03/2025 20:01:00,4.59,,,,,
23399,07/03/2025 20:02:00,4.54,,,,,
23400,07/03/2025 20:03:00,4.54,,,,,
23401,07/03/2025 20:04:00,4.54,,,,,
23402,07/03/2025 20:05:00,4.46,,,,,
23403,07/03/2025 20:06:00,4.50,,,,,
23404,07/03/2025 20:07:00,4.33,,,,,
23405,07/03/2025 20:08:00,4.37,,,,,
23406,07/03/2025 20:09:00,4.42,,,,,
23407,07/03/2025 20:10:00,4.33,,,,,
23408,07/03/2025 20:11:00,4.33,,,,,
23409,07/03/2025 20:12:00,4.24,,,,,
23410,07/03/2025 20:13:00,4.29,,,,,
23411,07/03/2025 20:14:00,4.29,,,,,
23412,07/03/2025 20:15:00,4.29,,,,,
23413,07/03/2025 20:16:00,4.29,,,,,
23414,07/03/2025 20:17:00,4.29,,,,,
23415,07/03/2025 20:18:00,4.24,,,,,
23416,07/03/2025 20:19:00,4.29,,,,,
23417,07/03/2025 20:20:00,4.12,,,,,
23418,07/03/2025 20:21:00,4.16,,,,,
23419,07/03/2025 20:22:00,4.16,,,,,
23420,07/03/2025 20:23:00,4.12,,,,,
23421,07/03/2025 20:24:00,4.16,,,,,
23422,07/03/2025 20:25:00,4.16,,,,,
23423,07/03/2025 20:26:00,4.03,,,,,
23424,07/03/2025 20:27:00,4.07,,,,,
23425,07/03/2025 20:28:00,4.07,,,,,
23426,07/03/2025 20:29:00,4.07,,,,,
23427,07/03/2025 20:30:00,4.07,,,,,
23428,07/03/2025 20:31:00,4.16,,,,,
23429,07/03/2025 20:32:00,4.03,,,,,
23430,07/03/2025 20:33:00,4.07,,,,,
23431,07/03/2025 20:34:00,4.07,,,,,
23432,07/03/2025 20:35:00,4.03,,,,,
23433,07/03/2025 20:36:00,4.03,,,,,
23434,07/03/2025 20:37:00,3.99,,,,,
23435,07/03/2025 20:38:00,3.99,,,,,
23436,07/03/2025 20:39:00,3.94,,,,,
23437,07/03/2025 20:40:00,4.03,,,,,
23438,07/03/2025 20:41:00,4.12,,,,,
23439,07/03/2025 20:42:00,4.07,,,,,
23440,07/03/2025 20:43:00,4.03,,,,,
23441,07/03/2025 20:44:00,4.03,,,,,
23442,07/03/2025 20:45:00,4.03,,,,,
23443,07/03/2025 20:46:00,3.99,,,,,
23444,07/03/2025 20:47:00,3.94,,,,,
23445,07/03/2025 20:48:00,3.90,,,,,
23446,07/03/2025 20:49:00,3.86,,,,,
23447,07/03/2025 20:50:00,3.86,,,,,
23448,07/03/2025 20:51:00,3.86,,,,,
23449,07/03/2025 20:52:00,3.86,,,,,
23450,07/03/2025 20:53:00,3.90,,,,,
23451,07/03/2025 20:54:00,3.99,,,,,
23452,07/03/2025 20:55:00,4.03,,,,,
23453,07/03/2025 20:56:00,4.12,,,,,
23454,07/03/2025 20:57:00,4.12,,,,,
23455,07/03/2025 20:58:00,4.07,,,,,
23456,07/03/2025 20:59:00,4.07,,,,,
23457,07/03/2025 21:00:00,4.03,,,,,
23458,07/03/2025 21:01:00,4.07,,,,,
23459,07/03/2025 21:02:00,4.03,,,,,
23460,07/03/2025 21:03:00,4.03,,,,,
23461,07/03/2025 21:04:00,4.03,,,,,
23462,07/03/2025 21:05:00,4.03,,,,,
23463,07/03/2025 21:06:00,4.03,,,,,
23464,07/03/2025 21:07:00,4.03,,,,,
23465,07/03/2025 21:08:00,4.07,,,,,
23466,07/03/2025 21:09:00,4.07,,,,,
23467,07/03/2025 21:10:00,4.07,,,,,
23468,07/03/2025 21:11:00,4.03,,,,,
23469,07/03/2025 21:12:00,4.03,,,,,
23470,07/03/2025 21:13:00,4.03,,,,,
23471,07/03/2025 21:14:00,3.99,,,,,
23472,07/03/2025 21:15:00,3.94,,,,,
23473,07/03/2025 21:16:00,3.94,,,,,
23474,07/03/2025 21:17:00,3.86,,,,,
23475,07/03/2025 21:18:00,3.77,,,,,
23476,07/03/2025 21:19:00,3.77,,,,,
23477,07/03/2025 21:20:00,3.77,,,,,
23478,07/03/2025 21:21:00,3.77,,,,,
23479,07/03/2025 21:22:00,3.77,,,,,
23480,07/03/2025 21:23:00,3.77,,,,,
23481,07/03/2025 21:24:00,3.77,,,,,
23482,07/03/2025 21:25:00,3.73,,,,,
23483,07/03/2025 21:26:00,3.77,,,,,
23484,07/03/2025 21:27:00,3.77,,,,,
23485,07/03/2025 21:28:00,3.73,,,,,
23486,07/03/2025 21:29:00,3.73,,,,,
23487,07/03/2025 21:30:00,3.73,,,,,
23488,07/03/2025 21:31:00,3.69,,,,,
23489,07/03/2025 21:32:00,3.69,,,,,
23490,07/03/2025 21:33:00,3.77,,,,,
23491,07/03/2025 21:34:00,3.73,,,,,
23492,07/03/2025 21:35:00,3.73,,,,,
23493,07/03/2025 21:36:00,3.73,,,,,
23494,07/03/2025 21:37:00,3.73,,,,,
23495,07/03/2025 21:38:00,3.77,,,,,
23496,07/03/2025 21:39:00,3.77,,,,,
23497,07/03/2025 21:40:00,3.73,,,,,
23498,07/03/2025 21:41:00,3.77,,,,,
23499,07/03/2025 21:42:00,3.77,,,,,
23500,07/03/2025 21:43:00,3.77,,,,,
23501,07/03/2025 21:44:00,3.77,,,,,
23502,07/03/2025 21:45:00,3.73,,,,,
23503,07/03/2025 21:46:00,3.69,,,,,
23504,07/03/2025 21:47:00,3.73,,,,,
23505,07/03/2025 21:48:00,3.73,,,,,
23506,07/03/2025 21:49:00,3.73,,,,,
23507,07/03/2025 21:50:00,3.69,,,,,
23508,07/03/2025 21:51:00,3.64,,,,,
23509,07/03/2025 21:52:00,3.64,,,,,
23510,07/03/2025 21:53:00,3.60,,,,,
23511,07/03/2025 21:54:00,3.60,,,,,
23512,07/03/2025 21:55:00,3.60,,,,,
23513,07/03/2025 21:56:00,3.64,,,,,
23514,07/03/2025 21:57:00,3.64,,,,,
23515,07/03/2025 21:58:00,3.64,,,,,
23516,07/03/2025 21:59:00,3.64,,,,,
23517,07/03/2025 22:00:00,3.69,,,,,
23518,07/03/2025 22:01:00,3.60,,,,,
23519,07/03/2025 22:02:00,3.64,,,,,
23520,07/03/2025 22:03:00,3.64,,,,,
23521,07/03/2025 22:04:00,3.69,,,,,
23522,07/03/2025 22:05:00,3.69,,,,,
23523,07/03/2025 22:06:00,3.69,,,,,
23524,07/03/2025 22:07:00,3.73,,,,,
23525,07/03/2025 22:08:00,3.69,,,,,
23526,07/03/2025 22:09:00,3.69,,,,,
23527,07/03/2025 22:10:00,3.60,,,,,
23528,07/03/2025 22:11:00,3.60,,,,,
23529,07/03/2025 22:12:00,3.60,,,,,
23530,07/03/2025 22:13:00,3.60,,,,,
23531,07/03/2025 22:14:00,3.52,,,,,
23532,07/03/2025 22:15:00,3.47,,,,,
23533,07/03/2025 22:16:00,3.43,,,,,
23534,07/03/2025 22:17:00,3.43,,,,,
23535,07/03/2025 22:18:00,3.43,,,,,
23536,07/03/2025 22:19:00,3.47,,,,,
23537,07/03/2025 22:20:00,3.43,,,,,
23538,07/03/2025 22:21:00,3.39,,,,,
23539,07/03/2025 22:22:00,3.39,,,,,
23540,07/03/2025 22:23:00,3.43,,,,,
23541,07/03/2025 22:24:00,3.39,,,,,
23542,07/03/2025 22:25:00,3.39,,,,,
23543,07/03/2025 22:26:00,3.34,,,,,
23544,07/03/2025 22:27:00,3.34,,,,,
23545,07/03/2025 22:28:00,3.39,,,,,
23546,07/03/2025 22:29:00,3.39,,,,,
23547,07/03/2025 22:30:00,3.30,,,,,
23548,07/03/2025 22:31:00,3.30,,,,,
23549,07/03/2025 22:32:00,3.30,,,,,
23550,07/03/2025 22:33:00,3.30,,,,,
23551,07/03/2025 22:34:00,3.30,,,,,
23552,07/03/2025 22:35:00,3.26,,,,,
23553,07/03/2025 22:36:00,3.21,,,,,
23554,07/03/2025 22:37:00,3.21,,,,,
23555,07/03/2025 22:38:00,3.17,,,,,
23556,07/03/2025 22:39:00,3.13,,,,,
23557,07/03/2025 22:40:00,3.13,,,,,
23558,07/03/2025 22:41:00,3.13,,,,,
23559,07/03/2025 22:42:00,3.09,,,,,
23560,07/03/2025 22:43:00,3.04,,,,,
23561,07/03/2025 22:44:00,3.09,,,,,
23562,07/03/2025 22:45:00,3.04,,,,,
23563,07/03/2025 22:46:00,3.00,,,,,
23564,07/03/2025 22:47:00,3.04,,,,,
23565,07/03/2025 22:48:00,3.09,,,,,
23566,07/03/2025 22:49:00,3.04,,,,,
23567,07/03/2025 22:50:00,3.04,,,,,
23568,07/03/2025 22:51:00,3.09,,,,,
23569,07/03/2025 22:52:00,3.09,,,,,
23570,07/03/2025 22:53:00,3.04,,,,,
23571,07/03/2025 22:54:00,3.09,,,,,
23572,07/03/2025 22:55:00,3.09,,,,,
23573,07/03/2025 22:56:00,3.04,,,,,
23574,07/03/2025 22:57:00,3.04,,,,,
23575,07/03/2025 22:58:00,3.09,,,,,
23576,07/03/2025 22:59:00,3.04,,,,,
23577,07/03/2025 23:00:00,3.09,,,,,
23578,07/03/2025 23:01:00,3.04,,,,,
23579,07/03/2025 23:02:00,3.00,,,,,
23580,07/03/2025 23:03:00,3.09,,,,,
23581,07/03/2025 23:04:00,3.04,,,,,
23582,07/03/2025 23:05:00,3.04,,,,,
23583,07/03/2025 23:06:00,3.13,,,,,
23584,07/03/2025 23:07:00,3.13,,,,,
23585,07/03/2025 23:08:00,3.13,,,,,
23586,07/03/2025 23:09:00,3.13,,,,,
23587,07/03/2025 23:10:00,3.17,,,,,
23588,07/03/2025 23:11:00,3.17,,,,,
23589,07/03/2025 23:12:00,3.13,,,,,
23590,07/03/2025 23:13:00,3.17,,,,,
23591,07/03/2025 23:14:00,3.17,,,,,
23592,07/03/2025 23:15:00,3.13,,,,,
23593,07/03/2025 23:16:00,3.17,,,,,
23594,07/03/2025 23:17:00,3.17,,,,,
23595,07/03/2025 23:18:00,3.26,,,,,
23596,07/03/2025 23:19:00,3.21,,,,,
23597,07/03/2025 23:20:00,3.30,,,,,
23598,07/03/2025 23:21:00,3.30,,,,,
23599,07/03/2025 23:22:00,3.30,,,,,
23600,07/03/2025 23:23:00,3.34,,,,,
23601,07/03/2025 23:24:00,3.30,,,,,
23602,07/03/2025 23:25:00,3.30,,,,,
23603,07/03/2025 23:26:00,3.30,,,,,
23604,07/03/2025 23:27:00,3.39,,,,,
23605,07/03/2025 23:28:00,3.39,,,,,
23606,07/03/2025 23:29:00,3.52,,,,,
23607,07/03/2025 23:30:00,3.47,,,,,
23608,07/03/2025 23:31:00,3.39,,,,,
23609,07/03/2025 23:32:00,3.34,,,,,
23610,07/03/2025 23:33:00,3.26,,,,,
23611,07/03/2025 23:34:00,3.21,,,,,
23612,07/03/2025 23:35:00,3.21,,,,,
23613,07/03/2025 23:36:00,3.26,,,,,
23614,07/03/2025 23:37:00,3.21,,,,,
23615,07/03/2025 23:38:00,3.26,,,,,
23616,07/03/2025 23:39:00,3.26,,,,,
23617,07/03/2025 23:40:00,3.21,,,,,
23618,07/03/2025 23:41:00,3.26,,,,,
23619,07/03/2025 23:42:00,3.21,,,,,
23620,07/03/2025 23:43:00,3.26,,,,,
23621,07/03/2025 23:44:00,3.30,,,,,
23622,07/03/2025 23:45:00,3.30,,,,,
23623,07/03/2025 23:46:00,3.21,,,,,
23624,07/03/2025 23:47:00,3.26,,,,,
23625,07/03/2025 23:48:00,3.21,,,,,
23626,07/03/2025 23:49:00,3.17,,,,,
23627,07/03/2025 23:50:00,3.21,,,,,
23628,07/03/2025 23:51:00,3.17,,,,,
23629,07/03/2025 23:52:00,3.17,,,,,
23630,07/03/2025 23:53:00,3.21,,,,,
23631,07/03/2025 23:54:00,3.21,,,,,
23632,07/03/2025 23:55:00,3.17,,,,,
23633,07/03/2025 23:56:00,3.17,,,,,
23634,07/03/2025 23:57:00,3.17,,,,,
23635,07/03/2025 23:58:00,3.13,,,,,
23636,07/03/2025 23:59:00,3.13,,,,,
23637,07/04/2025 00:00:00,3.09,,,,,
23638,07/04/2025 00:01:00,3.09,,,,,
23639,07/04/2025 00:02:00,3.04,,,,,
23640,07/04/2025 00:03:00,3.00,,,,,
23641,07/04/2025 00:04:00,3.00,,,,,
23642,07/04/2025 00:05:00,3.00,,,,,
23643,07/04/2025 00:06:00,3.04,,,,,
23644,07/04/2025 00:07:00,3.00,,,,,
23645,07/04/2025 00:08:00,2.96,,,,,
23646,07/04/2025 00:09:00,2.91,,,,,
23647,07/04/2025 00:10:00,2.96,,,,,
23648,07/04/2025 00:11:00,2.91,,,,,
23649,07/04/2025 00:12:00,3.00,,,,,
23650,07/04/2025 00:13:00,2.96,,,,,
23651,07/04/2025 00:14:00,2.96,,,,,
23652,07/04/2025 00:15:00,2.91,,,,,
23653,07/04/2025 00:16:00,2.83,,,,,
23654,07/04/2025 00:17:00,2.87,,,,,
23655,07/04/2025 00:18:00,2.91,,,,,
23656,07/04/2025 00:19:00,2.96,,,,,
23657,07/04/2025 00:20:00,2.96,,,,,
23658,07/04/2025 00:21:00,3.00,,,,,
23659,07/04/2025 00:22:00,3.00,,,,,
23660,07/04/2025 00:23:00,3.04,,,,,
23661,07/04/2025 00:24:00,3.00,,,,,
23662,07/04/2025 00:25:00,2.96,,,,,
23663,07/04/2025 00:26:00,2.96,,,,,
23664,07/04/2025 00:27:00,2.96,,,,,
23665,07/04/2025 00:28:00,2.91,,,,,
23666,07/04/2025 00:29:00,2.91,,,,,
23667,07/04/2025 00:30:00,2.87,,,,,
23668,07/04/2025 00:31:00,2.79,,,,,
23669,07/04/2025 00:32:00,2.83,,,,,
23670,07/04/2025 00:33:00,2.83,,,,,
23671,07/04/2025 00:34:00,2.74,,,,,
23672,07/04/2025 00:35:00,2.79,,,,,
23673,07/04/2025 00:36:00,2.74,,,,,
23674,07/04/2025 00:37:00,2.74,,,,,
23675,07/04/2025 00:38:00,2.74,,,,,
23676,07/04/2025 00:39:00,2.79,,,,,
23677,07/04/2025 00:40:00,2.87,,,,,
23678,07/04/2025 00:41:00,2.79,,,,,
23679,07/04/2025 00:42:00,2.79,,,,,
23680,07/04/2025 00:43:00,2.83,,,,,
23681,07/04/2025 00:44:00,2.83,,,,,
23682,07/04/2025 00:45:00,2.83,,,,,
23683,07/04/2025 00:46:00,2.79,,,,,
23684,07/04/2025 00:47:00,2.79,,,,,
23685,07/04/2025 00:48:00,2.83,,,,,
23686,07/04/2025 00:49:00,2.79,,,,,
23687,07/04/2025 00:50:00,2.79,,,,,
23688,07/04/2025 00:51:00,2.79,,,,,
23689,07/04/2025 00:52:00,2.83,,,,,
23690,07/04/2025 00:53:00,2.83,,,,,
23691,07/04/2025 00:54:00,2.83,,,,,
23692,07/04/2025 00:55:00,2.87,,,,,
23693,07/04/2025 00:56:00,2.87,,,,,
23694,07/04/2025 00:57:00,2.91,,,,,
23695,07/04/2025 00:58:00,2.87,,,,,
23696,07/04/2025 00:59:00,2.87,,,,,
23697,07/04/2025 01:00:00,2.83,,,,,
23698,07/04/2025 01:01:00,2.87,,,,,
23699,07/04/2025 01:02:00,2.87,,,,,
23700,07/04/2025 01:03:00,2.83,,,,,
23701,07/04/2025 01:04:00,2.91,,,,,
23702,07/04/2025 01:05:00,2.83,,,,,
23703,07/04/2025 01:06:00,2.83,,,,,
23704,07/04/2025 01:07:00,2.83,,,,,
23705,07/04/2025 01:08:00,2.83,,,,,
23706,07/04/2025 01:09:00,2.83,,,,,
23707,07/04/2025 01:10:00,2.83,,,,,
23708,07/04/2025 01:11:00,2.79,,,,,
23709,07/04/2025 01:12:00,2.74,,,,,
23710,07/04/2025 01:13:00,2.70,,,,,
23711,07/04/2025 01:14:00,2.70,,,,,
23712,07/04/2025 01:15:00,2.70,,,,,
23713,07/04/2025 01:16:00,2.79,,,,,
23714,07/04/2025 01:17:00,2.70,,,,,
23715,07/04/2025 01:18:00,2.66,,,,,
23716,07/04/2025 01:19:00,2.66,,,,,
23717,07/04/2025 01:20:00,2.66,,,,,
23718,07/04/2025 01:21:00,2.61,,,,,
23719,07/04/2025 01:22:00,2.66,,,,,
23720,07/04/2025 01:23:00,2.57,,,,,
23721,07/04/2025 01:24:00,2.53,,,,,
23722,07/04/2025 01:25:00,2.53,,,,,
23723,07/04/2025 01:26:00,2.57,,,,,
23724,07/04/2025 01:27:00,2.53,,,,,
23725,07/04/2025 01:28:00,2.53,,,,,
23726,07/04/2025 01:29:00,2.53,,,,,
23727,07/04/2025 01:30:00,2.53,,,,,
23728,07/04/2025 01:31:00,2.53,,,,,
23729,07/04/2025 01:32:00,2.53,,,,,
23730,07/04/2025 01:33:00,2.57,,,,,
23731,07/04/2025 01:34:00,2.57,,,,,
23732,07/04/2025 01:35:00,2.57,,,,,
23733,07/04/2025 01:36:00,2.61,,,,,
23734,07/04/2025 01:37:00,2.57,,,,,
23735,07/04/2025 01:38:00,2.61,,,,,
23736,07/04/2025 01:39:00,2.61,,,,,
23737,07/04/2025 01:40:00,2.61,,,,,
23738,07/04/2025 01:41:00,2.66,,,,,
23739,07/04/2025 01:42:00,2.66,,,,,
23740,07/04/2025 01:43:00,2.70,,,,,
23741,07/04/2025 01:44:00,2.66,,,,,
23742,07/04/2025 01:45:00,2.70,,,,,
23743,07/04/2025 01:46:00,2.66,,,,,
23744,07/04/2025 01:47:00,2.70,,,,,
23745,07/04/2025 01:48:00,2.70,,,,,
23746,07/04/2025 01:49:00,2.74,,,,,
23747,07/04/2025 01:50:00,2.74,,,,,
23748,07/04/2025 01:51:00,2.66,,,,,
23749,07/04/2025 01:52:00,2.66,,,,,
23750,07/04/2025 01:53:00,2.61,,,,,
23751,07/04/2025 01:54:00,2.61,,,,,
23752,07/04/2025 01:55:00,2.66,,,,,
23753,07/04/2025 01:56:00,2.66,,,,,
23754,07/04/2025 01:57:00,2.66,,,,,
23755,07/04/2025 01:58:00,2.70,,,,,
23756,07/04/2025 01:59:00,2.66,,,,,
23757,07/04/2025 02:00:00,2.66,,,,,
23758,07/04/2025 02:01:00,2.61,,,,,
23759,07/04/2025 02:02:00,2.61,,,,,
23760,07/04/2025 02:03:00,2.61,,,,,
23761,07/04/2025 02:04:00,2.61,,,,,
23762,07/04/2025 02:05:00,2.53,,,,,
23763,07/04/2025 02:06:00,2.53,,,,,
23764,07/04/2025 02:07:00,2.44,,,,,
23765,07/04/2025 02:08:00,2.49,,,,,
23766,07/04/2025 02:09:00,2.44,,,,,
23767,07/04/2025 02:10:00,2.44,,,,,
23768,07/04/2025 02:11:00,2.49,,,,,
23769,07/04/2025 02:12:00,2.49,,,,,
23770,07/04/2025 02:13:00,2.44,,,,,
23771,07/04/2025 02:14:00,2.53,,,,,
23772,07/04/2025 02:15:00,2.53,,,,,
23773,07/04/2025 02:16:00,2.53,,,,,
23774,07/04/2025 02:17:00,2.53,,,,,
23775,07/04/2025 02:18:00,2.49,,,,,
23776,07/04/2025 02:19:00,2.49,,,,,
23777,07/04/2025 02:20:00,2.49,,,,,
23778,07/04/2025 02:21:00,2.49,,,,,
23779,07/04/2025 02:22:00,2.44,,,,,
23780,07/04/2025 02:23:00,2.57,,,,,
23781,07/04/2025 02:24:00,2.53,,,,,
23782,07/04/2025 02:25:00,2.53,,,,,
23783,07/04/2025 02:26:00,2.53,,,,,
23784,07/04/2025 02:27:00,2.66,,,,,
23785,07/04/2025 02:28:00,2.70,,,,,
23786,07/04/2025 02:29:00,2.70,,,,,
23787,07/04/2025 02:30:00,2.74,,,,,
23788,07/04/2025 02:31:00,2.83,,,,,
23789,07/04/2025 02:32:00,2.83,,,,,
23790,07/04/2025 02:33:00,2.79,,,,,
23791,07/04/2025 02:34:00,2.79,,,,,
23792,07/04/2025 02:35:00,2.79,,,,,
23793,07/04/2025 02:36:00,2.74,,,,,
23794,07/04/2025 02:37:00,2.74,,,,,
23795,07/04/2025 02:38:00,2.70,,,,,
23796,07/04/2025 02:39:00,2.70,,,,,
23797,07/04/2025 02:40:00,2.74,,,,,
23798,07/04/2025 02:41:00,2.79,,,,,
23799,07/04/2025 02:42:00,2.70,,,,,
23800,07/04/2025 02:43:00,2.91,,,,,
23801,07/04/2025 02:44:00,2.91,,,,,
23802,07/04/2025 02:45:00,2.87,,,,,
23803,07/04/2025 02:46:00,2.79,,,,,
23804,07/04/2025 02:47:00,2.79,,,,,
23805,07/04/2025 02:48:00,2.74,,,,,
23806,07/04/2025 02:49:00,2.70,,,,,
23807,07/04/2025 02:50:00,2.74,,,,,
23808,07/04/2025 02:51:00,2.70,,,,,
23809,07/04/2025 02:52:00,2.61,,,,,
23810,07/04/2025 02:53:00,2.61,,,,,
23811,07/04/2025 02:54:00,2.61,,,,,
23812,07/04/2025 02:55:00,2.57,,,,,
23813,07/04/2025 02:56:00,2.61,,,,,
23814,07/04/2025 02:57:00,2.61,,,,,
23815,07/04/2025 02:58:00,2.61,,,,,
23816,07/04/2025 02:59:00,2.61,,,,,
23817,07/04/2025 03:00:00,2.61,,,,,
23818,07/04/2025 03:01:00,2.66,,,,,
23819,07/04/2025 03:02:00,2.66,,,,,
23820,07/04/2025 03:03:00,2.66,,,,,
23821,07/04/2025 03:04:00,2.66,,,,,
23822,07/04/2025 03:05:00,2.79,,,,,
23823,07/04/2025 03:06:00,2.83,,,,,
23824,07/04/2025 03:07:00,2.87,,,,,
23825,07/04/2025 03:08:00,2.91,,,,,
23826,07/04/2025 03:09:00,2.91,,,,,
23827,07/04/2025 03:10:00,2.91,,,,,
23828,07/04/2025 03:11:00,2.87,,,,,
23829,07/04/2025 03:12:00,2.87,,,,,
23830,07/04/2025 03:13:00,2.87,,,,,
23831,07/04/2025 03:14:00,2.87,,,,,
23832,07/04/2025 03:15:00,2.79,,,,,
23833,07/04/2025 03:16:00,2.87,,,,,
23834,07/04/2025 03:17:00,2.91,,,,,
23835,07/04/2025 03:18:00,2.87,,,,,
23836,07/04/2025 03:19:00,2.91,,,,,
23837,07/04/2025 03:20:00,2.96,,,,,
