#,Date-Time (PDT),Temperature   (°C),Started,Host Connected,Button Down,Button Up,End of File
13665,06/27/2025 03:55:00,1.97,,,,,
13666,06/27/2025 03:56:00,2.01,,,,,
13667,06/27/2025 03:57:00,2.01,,,,,
13668,06/27/2025 03:58:00,2.06,,,,,
13669,06/27/2025 03:59:00,2.01,,,,,
13670,06/27/2025 04:00:00,2.01,,,,,
13671,06/27/2025 04:01:00,2.06,,,,,
13672,06/27/2025 04:02:00,2.06,,,,,
13673,06/27/2025 04:03:00,2.06,,,,,
13674,06/27/2025 04:04:00,2.01,,,,,
13675,06/27/2025 04:05:00,2.06,,,,,
13676,06/27/2025 04:06:00,2.06,,,,,
13677,06/27/2025 04:07:00,2.23,,,,,
13678,06/27/2025 04:08:00,2.27,,,,,
13679,06/27/2025 04:09:00,2.27,,,,,
13680,06/27/2025 04:10:00,2.19,,,,,
13681,06/27/2025 04:11:00,2.14,,,,,
13682,06/27/2025 04:12:00,2.23,,,,,
13683,06/27/2025 04:13:00,2.23,,,,,
13684,06/27/2025 04:14:00,2.27,,,,,
13685,06/27/2025 04:15:00,2.36,,,,,
13686,06/27/2025 04:16:00,2.53,,,,,
13687,06/27/2025 04:17:00,2.61,,,,,
13688,06/27/2025 04:18:00,2.57,,,,,
13689,06/27/2025 04:19:00,2.66,,,,,
13690,06/27/2025 04:20:00,2.66,,,,,
13691,06/27/2025 04:21:00,2.53,,,,,
13692,06/27/2025 04:22:00,2.40,,,,,
13693,06/27/2025 04:23:00,2.31,,,,,
13694,06/27/2025 04:24:00,2.23,,,,,
13695,06/27/2025 04:25:00,2.19,,,,,
13696,06/27/2025 04:26:00,2.23,,,,,
13697,06/27/2025 04:27:00,2.19,,,,,
13698,06/27/2025 04:28:00,2.14,,,,,
13699,06/27/2025 04:29:00,2.10,,,,,
13700,06/27/2025 04:30:00,2.06,,,,,
13701,06/27/2025 04:31:00,2.01,,,,,
13702,06/27/2025 04:32:00,1.97,,,,,
13703,06/27/2025 04:33:00,1.88,,,,,
13704,06/27/2025 04:34:00,1.93,,,,,
13705,06/27/2025 04:35:00,1.88,,,,,
13706,06/27/2025 04:36:00,1.84,,,,,
13707,06/27/2025 04:37:00,1.93,,,,,
13708,06/27/2025 04:38:00,1.88,,,,,
13709,06/27/2025 04:39:00,1.88,,,,,
13710,06/27/2025 04:40:00,1.88,,,,,
13711,06/27/2025 04:41:00,1.88,,,,,
13712,06/27/2025 04:42:00,1.88,,,,,
13713,06/27/2025 04:43:00,1.88,,,,,
13714,06/27/2025 04:44:00,1.93,,,,,
13715,06/27/2025 04:45:00,2.10,,,,,
13716,06/27/2025 04:46:00,2.14,,,,,
13717,06/27/2025 04:47:00,2.27,,,,,
13718,06/27/2025 04:48:00,2.31,,,,,
13719,06/27/2025 04:49:00,2.44,,,,,
13720,06/27/2025 04:50:00,2.53,,,,,
13721,06/27/2025 04:51:00,2.53,,,,,
13722,06/27/2025 04:52:00,2.44,,,,,
13723,06/27/2025 04:53:00,2.36,,,,,
13724,06/27/2025 04:54:00,2.27,,,,,
13725,06/27/2025 04:55:00,2.23,,,,,
13726,06/27/2025 04:56:00,2.23,,,,,
13727,06/27/2025 04:57:00,2.23,,,,,
13728,06/27/2025 04:58:00,2.27,,,,,
13729,06/27/2025 04:59:00,2.23,,,,,
13730,06/27/2025 05:00:00,2.31,,,,,
13731,06/27/2025 05:01:00,2.27,,,,,
13732,06/27/2025 05:02:00,2.23,,,,,
13733,06/27/2025 05:03:00,2.27,,,,,
13734,06/27/2025 05:04:00,2.27,,,,,
13735,06/27/2025 05:05:00,2.27,,,,,
13736,06/27/2025 05:06:00,2.27,,,,,
13737,06/27/2025 05:07:00,2.19,,,,,
13738,06/27/2025 05:08:00,2.10,,,,,
13739,06/27/2025 05:09:00,2.06,,,,,
13740,06/27/2025 05:10:00,2.06,,,,,
13741,06/27/2025 05:11:00,2.06,,,,,
13742,06/27/2025 05:12:00,2.01,,,,,
13743,06/27/2025 05:13:00,1.97,,,,,
13744,06/27/2025 05:14:00,1.93,,,,,
13745,06/27/2025 05:15:00,1.88,,,,,
13746,06/27/2025 05:16:00,1.84,,,,,
13747,06/27/2025 05:17:00,1.93,,,,,
13748,06/27/2025 05:18:00,2.06,,,,,
13749,06/27/2025 05:19:00,2.01,,,,,
13750,06/27/2025 05:20:00,2.06,,,,,
13751,06/27/2025 05:21:00,2.01,,,,,
13752,06/27/2025 05:22:00,2.01,,,,,
13753,06/27/2025 05:23:00,2.06,,,,,
13754,06/27/2025 05:24:00,2.27,,,,,
13755,06/27/2025 05:25:00,2.27,,,,,
13756,06/27/2025 05:26:00,2.31,,,,,
13757,06/27/2025 05:27:00,2.36,,,,,
13758,06/27/2025 05:28:00,2.31,,,,,
13759,06/27/2025 05:29:00,2.23,,,,,
13760,06/27/2025 05:30:00,2.14,,,,,
13761,06/27/2025 05:31:00,2.14,,,,,
13762,06/27/2025 05:32:00,2.40,,,,,
13763,06/27/2025 05:33:00,2.49,,,,,
13764,06/27/2025 05:34:00,2.49,,,,,
13765,06/27/2025 05:35:00,2.61,,,,,
13766,06/27/2025 05:36:00,2.70,,,,,
13767,06/27/2025 05:37:00,2.61,,,,,
13768,06/27/2025 05:38:00,2.61,,,,,
13769,06/27/2025 05:39:00,2.61,,,,,
13770,06/27/2025 05:40:00,2.57,,,,,
13771,06/27/2025 05:41:00,2.57,,,,,
13772,06/27/2025 05:42:00,2.61,,,,,
13773,06/27/2025 05:43:00,2.74,,,,,
13774,06/27/2025 05:44:00,2.83,,,,,
13775,06/27/2025 05:45:00,2.87,,,,,
13776,06/27/2025 05:46:00,2.96,,,,,
13777,06/27/2025 05:47:00,3.00,,,,,
13778,06/27/2025 05:48:00,3.00,,,,,
13779,06/27/2025 05:49:00,2.96,,,,,
13780,06/27/2025 05:50:00,3.04,,,,,
13781,06/27/2025 05:51:00,3.09,,,,,
13782,06/27/2025 05:52:00,3.13,,,,,
13783,06/27/2025 05:53:00,3.13,,,,,
13784,06/27/2025 05:54:00,3.17,,,,,
13785,06/27/2025 05:55:00,3.13,,,,,
13786,06/27/2025 05:56:00,3.04,,,,,
13787,06/27/2025 05:57:00,3.09,,,,,
13788,06/27/2025 05:58:00,3.00,,,,,
13789,06/27/2025 05:59:00,2.91,,,,,
13790,06/27/2025 06:00:00,2.74,,,,,
13791,06/27/2025 06:01:00,2.61,,,,,
13792,06/27/2025 06:02:00,2.49,,,,,
13793,06/27/2025 06:03:00,2.49,,,,,
13794,06/27/2025 06:04:00,2.53,,,,,
13795,06/27/2025 06:05:00,2.57,,,,,
13796,06/27/2025 06:06:00,2.61,,,,,
13797,06/27/2025 06:07:00,2.57,,,,,
13798,06/27/2025 06:08:00,2.57,,,,,
13799,06/27/2025 06:09:00,2.70,,,,,
13800,06/27/2025 06:10:00,2.74,,,,,
13801,06/27/2025 06:11:00,2.83,,,,,
13802,06/27/2025 06:12:00,2.87,,,,,
13803,06/27/2025 06:13:00,2.96,,,,,
13804,06/27/2025 06:14:00,3.04,,,,,
13805,06/27/2025 06:15:00,3.09,,,,,
13806,06/27/2025 06:16:00,3.26,,,,,
13807,06/27/2025 06:17:00,3.30,,,,,
13808,06/27/2025 06:18:00,3.30,,,,,
13809,06/27/2025 06:19:00,3.26,,,,,
13810,06/27/2025 06:20:00,3.26,,,,,
13811,06/27/2025 06:21:00,3.17,,,,,
13812,06/27/2025 06:22:00,3.17,,,,,
13813,06/27/2025 06:23:00,3.13,,,,,
13814,06/27/2025 06:24:00,3.26,,,,,
13815,06/27/2025 06:25:00,3.30,,,,,
13816,06/27/2025 06:26:00,3.26,,,,,
13817,06/27/2025 06:27:00,3.13,,,,,
13818,06/27/2025 06:28:00,3.26,,,,,
13819,06/27/2025 06:29:00,3.30,,,,,
13820,06/27/2025 06:30:00,3.26,,,,,
13821,06/27/2025 06:31:00,3.30,,,,,
13822,06/27/2025 06:32:00,3.34,,,,,
13823,06/27/2025 06:33:00,3.60,,,,,
13824,06/27/2025 06:34:00,3.69,,,,,
13825,06/27/2025 06:35:00,3.69,,,,,
13826,06/27/2025 06:36:00,3.64,,,,,
13827,06/27/2025 06:37:00,3.52,,,,,
13828,06/27/2025 06:38:00,3.52,,,,,
13829,06/27/2025 06:39:00,3.56,,,,,
13830,06/27/2025 06:40:00,3.64,,,,,
13831,06/27/2025 06:41:00,3.64,,,,,
13832,06/27/2025 06:42:00,3.64,,,,,
13833,06/27/2025 06:43:00,3.73,,,,,
13834,06/27/2025 06:44:00,3.77,,,,,
13835,06/27/2025 06:45:00,3.77,,,,,
13836,06/27/2025 06:46:00,3.69,,,,,
13837,06/27/2025 06:47:00,3.60,,,,,
13838,06/27/2025 06:48:00,3.47,,,,,
13839,06/27/2025 06:49:00,3.34,,,,,
13840,06/27/2025 06:50:00,3.30,,,,,
13841,06/27/2025 06:51:00,3.17,,,,,
13842,06/27/2025 06:52:00,3.04,,,,,
13843,06/27/2025 06:53:00,3.00,,,,,
13844,06/27/2025 06:54:00,2.96,,,,,
13845,06/27/2025 06:55:00,3.00,,,,,
13846,06/27/2025 06:56:00,3.00,,,,,
13847,06/27/2025 06:57:00,3.00,,,,,
13848,06/27/2025 06:58:00,3.04,,,,,
13849,06/27/2025 06:59:00,3.09,,,,,
13850,06/27/2025 07:00:00,3.13,,,,,
13851,06/27/2025 07:01:00,3.09,,,,,
13852,06/27/2025 07:02:00,3.04,,,,,
13853,06/27/2025 07:03:00,3.00,,,,,
13854,06/27/2025 07:04:00,3.00,,,,,
13855,06/27/2025 07:05:00,2.91,,,,,
13856,06/27/2025 07:06:00,2.96,,,,,
13857,06/27/2025 07:07:00,2.87,,,,,
13858,06/27/2025 07:08:00,2.87,,,,,
13859,06/27/2025 07:09:00,2.79,,,,,
13860,06/27/2025 07:10:00,2.79,,,,,
13861,06/27/2025 07:11:00,2.79,,,,,
13862,06/27/2025 07:12:00,2.74,,,,,
13863,06/27/2025 07:13:00,2.79,,,,,
13864,06/27/2025 07:14:00,2.66,,,,,
13865,06/27/2025 07:15:00,2.66,,,,,
13866,06/27/2025 07:16:00,2.61,,,,,
13867,06/27/2025 07:17:00,2.57,,,,,
13868,06/27/2025 07:18:00,2.61,,,,,
13869,06/27/2025 07:19:00,2.57,,,,,
13870,06/27/2025 07:20:00,2.61,,,,,
13871,06/27/2025 07:21:00,2.53,,,,,
13872,06/27/2025 07:22:00,2.57,,,,,
13873,06/27/2025 07:23:00,2.61,,,,,
13874,06/27/2025 07:24:00,2.70,,,,,
13875,06/27/2025 07:25:00,2.70,,,,,
13876,06/27/2025 07:26:00,2.74,,,,,
13877,06/27/2025 07:27:00,2.70,,,,,
13878,06/27/2025 07:28:00,2.74,,,,,
13879,06/27/2025 07:29:00,2.83,,,,,
13880,06/27/2025 07:30:00,2.96,,,,,
13881,06/27/2025 07:31:00,3.17,,,,,
13882,06/27/2025 07:32:00,3.26,,,,,
13883,06/27/2025 07:33:00,3.21,,,,,
13884,06/27/2025 07:34:00,3.30,,,,,
13885,06/27/2025 07:35:00,3.30,,,,,
13886,06/27/2025 07:36:00,3.39,,,,,
13887,06/27/2025 07:37:00,3.52,,,,,
13888,06/27/2025 07:38:00,3.56,,,,,
13889,06/27/2025 07:39:00,3.69,,,,,
13890,06/27/2025 07:40:00,3.73,,,,,
13891,06/27/2025 07:41:00,3.82,,,,,
13892,06/27/2025 07:42:00,3.82,,,,,
13893,06/27/2025 07:43:00,3.77,,,,,
13894,06/27/2025 07:44:00,3.64,,,,,
13895,06/27/2025 07:45:00,3.52,,,,,
13896,06/27/2025 07:46:00,3.47,,,,,
13897,06/27/2025 07:47:00,3.52,,,,,
13898,06/27/2025 07:48:00,3.52,,,,,
13899,06/27/2025 07:49:00,3.60,,,,,
13900,06/27/2025 07:50:00,3.56,,,,,
13901,06/27/2025 07:51:00,3.52,,,,,
13902,06/27/2025 07:52:00,3.52,,,,,
13903,06/27/2025 07:53:00,3.52,,,,,
13904,06/27/2025 07:54:00,3.47,,,,,
13905,06/27/2025 07:55:00,3.56,,,,,
13906,06/27/2025 07:56:00,3.64,,,,,
13907,06/27/2025 07:57:00,3.69,,,,,
13908,06/27/2025 07:58:00,3.77,,,,,
13909,06/27/2025 07:59:00,3.94,,,,,
13910,06/27/2025 08:00:00,4.07,,,,,
13911,06/27/2025 08:01:00,4.16,,,,,
13912,06/27/2025 08:02:00,4.29,,,,,
13913,06/27/2025 08:03:00,4.12,,,,,
13914,06/27/2025 08:04:00,4.07,,,,,
13915,06/27/2025 08:05:00,4.07,,,,,
13916,06/27/2025 08:06:00,3.99,,,,,
13917,06/27/2025 08:07:00,3.90,,,,,
13918,06/27/2025 08:08:00,3.86,,,,,
13919,06/27/2025 08:09:00,3.90,,,,,
13920,06/27/2025 08:10:00,3.99,,,,,
13921,06/27/2025 08:11:00,4.03,,,,,
13922,06/27/2025 08:12:00,4.16,,,,,
13923,06/27/2025 08:13:00,4.07,,,,,
13924,06/27/2025 08:14:00,4.03,,,,,
13925,06/27/2025 08:15:00,3.94,,,,,
13926,06/27/2025 08:16:00,3.86,,,,,
13927,06/27/2025 08:17:00,3.69,,,,,
13928,06/27/2025 08:18:00,3.64,,,,,
13929,06/27/2025 08:19:00,3.56,,,,,
13930,06/27/2025 08:20:00,3.52,,,,,
13931,06/27/2025 08:21:00,3.43,,,,,
13932,06/27/2025 08:22:00,3.39,,,,,
13933,06/27/2025 08:23:00,3.39,,,,,
13934,06/27/2025 08:24:00,3.26,,,,,
13935,06/27/2025 08:25:00,3.21,,,,,
13936,06/27/2025 08:26:00,3.17,,,,,
13937,06/27/2025 08:27:00,3.26,,,,,
13938,06/27/2025 08:28:00,3.47,,,,,
13939,06/27/2025 08:29:00,3.60,,,,,
13940,06/27/2025 08:30:00,3.73,,,,,
13941,06/27/2025 08:31:00,3.77,,,,,
13942,06/27/2025 08:32:00,3.77,,,,,
13943,06/27/2025 08:33:00,3.69,,,,,
13944,06/27/2025 08:34:00,3.64,,,,,
13945,06/27/2025 08:35:00,3.52,,,,,
13946,06/27/2025 08:36:00,3.39,,,,,
13947,06/27/2025 08:37:00,3.39,,,,,
13948,06/27/2025 08:38:00,3.30,,,,,
13949,06/27/2025 08:39:00,3.26,,,,,
13950,06/27/2025 08:40:00,3.17,,,,,
13951,06/27/2025 08:41:00,3.13,,,,,
13952,06/27/2025 08:42:00,3.13,,,,,
13953,06/27/2025 08:43:00,3.04,,,,,
13954,06/27/2025 08:44:00,3.00,,,,,
13955,06/27/2025 08:45:00,2.96,,,,,
13956,06/27/2025 08:46:00,2.96,,,,,
13957,06/27/2025 08:47:00,3.00,,,,,
13958,06/27/2025 08:48:00,2.96,,,,,
13959,06/27/2025 08:49:00,2.91,,,,,
13960,06/27/2025 08:50:00,2.96,,,,,
13961,06/27/2025 08:51:00,2.96,,,,,
13962,06/27/2025 08:52:00,3.09,,,,,
13963,06/27/2025 08:53:00,3.09,,,,,
13964,06/27/2025 08:54:00,3.13,,,,,
13965,06/27/2025 08:55:00,3.13,,,,,
13966,06/27/2025 08:56:00,3.21,,,,,
13967,06/27/2025 08:57:00,3.26,,,,,
13968,06/27/2025 08:58:00,3.30,,,,,
13969,06/27/2025 08:59:00,3.34,,,,,
13970,06/27/2025 09:00:00,3.39,,,,,
13971,06/27/2025 09:01:00,3.47,,,,,
13972,06/27/2025 09:02:00,3.47,,,,,
13973,06/27/2025 09:03:00,3.52,,,,,
13974,06/27/2025 09:04:00,3.47,,,,,
13975,06/27/2025 09:05:00,3.56,,,,,
13976,06/27/2025 09:06:00,3.69,,,,,
13977,06/27/2025 09:07:00,3.94,,,,,
13978,06/27/2025 09:08:00,4.12,,,,,
13979,06/27/2025 09:09:00,4.37,,,,,
13980,06/27/2025 09:10:00,4.63,,,,,
13981,06/27/2025 09:11:00,4.93,,,,,
13982,06/27/2025 09:12:00,5.19,,,,,
13983,06/27/2025 09:13:00,5.23,,,,,
13984,06/27/2025 09:14:00,5.23,,,,,
13985,06/27/2025 09:15:00,5.19,,,,,
13986,06/27/2025 09:16:00,5.27,,,,,
13987,06/27/2025 09:17:00,5.40,,,,,
13988,06/27/2025 09:18:00,5.49,,,,,
13989,06/27/2025 09:19:00,5.53,,,,,
13990,06/27/2025 09:20:00,5.57,,,,,
13991,06/27/2025 09:21:00,5.62,,,,,
13992,06/27/2025 09:22:00,5.62,,,,,
13993,06/27/2025 09:23:00,5.62,,,,,
13994,06/27/2025 09:24:00,5.45,,,,,
13995,06/27/2025 09:25:00,5.23,,,,,
13996,06/27/2025 09:26:00,5.02,,,,,
13997,06/27/2025 09:27:00,4.84,,,,,
13998,06/27/2025 09:28:00,4.72,,,,,
13999,06/27/2025 09:29:00,4.54,,,,,
14000,06/27/2025 09:30:00,4.37,,,,,
14001,06/27/2025 09:31:00,4.33,,,,,
14002,06/27/2025 09:32:00,4.12,,,,,
14003,06/27/2025 09:33:00,3.94,,,,,
14004,06/27/2025 09:34:00,3.94,,,,,
14005,06/27/2025 09:35:00,3.90,,,,,
14006,06/27/2025 09:36:00,3.94,,,,,
14007,06/27/2025 09:37:00,4.16,,,,,
14008,06/27/2025 09:38:00,4.37,,,,,
14009,06/27/2025 09:39:00,4.54,,,,,
14010,06/27/2025 09:40:00,4.67,,,,,
14011,06/27/2025 09:41:00,4.80,,,,,
14012,06/27/2025 09:42:00,4.80,,,,,
14013,06/27/2025 09:43:00,4.89,,,,,
14014,06/27/2025 09:44:00,4.89,,,,,
14015,06/27/2025 09:45:00,4.89,,,,,
14016,06/27/2025 09:46:00,4.97,,,,,
14017,06/27/2025 09:47:00,4.84,,,,,
14018,06/27/2025 09:48:00,4.80,,,,,
14019,06/27/2025 09:49:00,4.80,,,,,
14020,06/27/2025 09:50:00,4.84,,,,,
14021,06/27/2025 09:51:00,4.93,,,,,
14022,06/27/2025 09:52:00,5.06,,,,,
14023,06/27/2025 09:53:00,5.32,,,,,
14024,06/27/2025 09:54:00,5.49,,,,,
14025,06/27/2025 09:55:00,5.70,,,,,
14026,06/27/2025 09:56:00,6.00,,,,,
14027,06/27/2025 09:57:00,6.09,,,,,
14028,06/27/2025 09:58:00,5.96,,,,,
14029,06/27/2025 09:59:00,5.79,,,,,
14030,06/27/2025 10:00:00,5.57,,,,,
14031,06/27/2025 10:01:00,5.53,,,,,
14032,06/27/2025 10:02:00,5.49,,,,,
14033,06/27/2025 10:03:00,5.66,,,,,
14034,06/27/2025 10:04:00,5.83,,,,,
14035,06/27/2025 10:05:00,6.00,,,,,
14036,06/27/2025 10:06:00,6.00,,,,,
14037,06/27/2025 10:07:00,6.05,,,,,
14038,06/27/2025 10:08:00,6.09,,,,,
14039,06/27/2025 10:09:00,6.35,,,,,
14040,06/27/2025 10:10:00,6.60,,,,,
14041,06/27/2025 10:11:00,6.69,,,,,
14042,06/27/2025 10:12:00,6.65,,,,,
14043,06/27/2025 10:13:00,6.52,,,,,
14044,06/27/2025 10:14:00,6.30,,,,,
14045,06/27/2025 10:15:00,6.13,,,,,
14046,06/27/2025 10:16:00,6.00,,,,,
14047,06/27/2025 10:17:00,5.92,,,,,
14048,06/27/2025 10:18:00,5.92,,,,,
14049,06/27/2025 10:19:00,5.92,,,,,
14050,06/27/2025 10:20:00,5.83,,,,,
14051,06/27/2025 10:21:00,5.79,,,,,
14052,06/27/2025 10:22:00,5.83,,,,,
14053,06/27/2025 10:23:00,5.96,,,,,
14054,06/27/2025 10:24:00,5.96,,,,,
14055,06/27/2025 10:25:00,6.17,,,,,
14056,06/27/2025 10:26:00,6.30,,,,,
14057,06/27/2025 10:27:00,6.35,,,,,
14058,06/27/2025 10:28:00,6.30,,,,,
14059,06/27/2025 10:29:00,6.35,,,,,
14060,06/27/2025 10:30:00,6.30,,,,,
14061,06/27/2025 10:31:00,6.17,,,,,
14062,06/27/2025 10:32:00,6.13,,,,,
14063,06/27/2025 10:33:00,6.09,,,,,
14064,06/27/2025 10:34:00,5.96,,,,,
14065,06/27/2025 10:35:00,5.79,,,,,
14066,06/27/2025 10:36:00,5.75,,,,,
14067,06/27/2025 10:37:00,5.83,,,,,
14068,06/27/2025 10:38:00,5.75,,,,,
14069,06/27/2025 10:39:00,5.75,,,,,
14070,06/27/2025 10:40:00,5.70,,,,,
14071,06/27/2025 10:41:00,5.57,,,,,
14072,06/27/2025 10:42:00,5.45,,,,,
14073,06/27/2025 10:43:00,5.40,,,,,
14074,06/27/2025 10:44:00,5.36,,,,,
14075,06/27/2025 10:45:00,5.53,,,,,
14076,06/27/2025 10:46:00,5.62,,,,,
14077,06/27/2025 10:47:00,5.79,,,,,
14078,06/27/2025 10:48:00,5.75,,,,,
14079,06/27/2025 10:49:00,5.83,,,,,
14080,06/27/2025 10:50:00,5.96,,,,,
14081,06/27/2025 10:51:00,5.96,,,,,
14082,06/27/2025 10:52:00,6.00,,,,,
14083,06/27/2025 10:53:00,6.09,,,,,
14084,06/27/2025 10:54:00,6.26,,,,,
14085,06/27/2025 10:55:00,6.56,,,,,
14086,06/27/2025 10:56:00,6.78,,,,,
14087,06/27/2025 10:57:00,6.99,,,,,
14088,06/27/2025 10:58:00,7.16,,,,,
14089,06/27/2025 10:59:00,7.33,,,,,
14090,06/27/2025 11:00:00,7.85,,,,,
14091,06/27/2025 11:01:00,8.06,,,,,
14092,06/27/2025 11:02:00,8.36,,,,,
14093,06/27/2025 11:03:00,8.71,,,,,
14094,06/27/2025 11:04:00,9.09,,,,,
14095,06/27/2025 11:05:00,9.35,,,,,
14096,06/27/2025 11:06:00,9.44,,,,,
14097,06/27/2025 11:07:00,9.44,,,,,
14098,06/27/2025 11:08:00,9.18,,,,,
14099,06/27/2025 11:09:00,9.09,,,,,
14100,06/27/2025 11:10:00,9.01,,,,,
14101,06/27/2025 11:11:00,9.01,,,,,
14102,06/27/2025 11:12:00,9.18,,,,,
14103,06/27/2025 11:13:00,9.48,,,,,
14104,06/27/2025 11:14:00,9.44,,,,,
14105,06/27/2025 11:15:00,9.56,,,,,
14106,06/27/2025 11:16:00,9.95,,,,,
14107,06/27/2025 11:17:00,10.25,,,,,
14108,06/27/2025 11:18:00,10.16,,,,,
14109,06/27/2025 11:19:00,10.08,,,,,
14110,06/27/2025 11:20:00,10.16,,,,,
14111,06/27/2025 11:21:00,10.16,,,,,
14112,06/27/2025 11:22:00,10.08,,,,,
14113,06/27/2025 11:23:00,9.99,,,,,
14114,06/27/2025 11:24:00,9.82,,,,,
14115,06/27/2025 11:25:00,9.65,,,,,
14116,06/27/2025 11:26:00,9.82,,,,,
14117,06/27/2025 11:27:00,9.95,,,,,
14118,06/27/2025 11:28:00,9.82,,,,,
14119,06/27/2025 11:29:00,9.52,,,,,
14120,06/27/2025 11:30:00,9.14,,,,,
14121,06/27/2025 11:31:00,9.14,,,,,
14122,06/27/2025 11:32:00,8.88,,,,,
14123,06/27/2025 11:33:00,8.58,,,,,
14124,06/27/2025 11:34:00,8.32,,,,,
14125,06/27/2025 11:35:00,8.15,,,,,
14126,06/27/2025 11:36:00,8.02,,,,,
14127,06/27/2025 11:37:00,7.85,,,,,
14128,06/27/2025 11:38:00,7.63,,,,,
14129,06/27/2025 11:39:00,7.42,,,,,
14130,06/27/2025 11:40:00,7.38,,,,,
14131,06/27/2025 11:41:00,7.46,,,,,
14132,06/27/2025 11:42:00,7.55,,,,,
14133,06/27/2025 11:43:00,7.50,,,,,
14134,06/27/2025 11:44:00,7.38,,,,,
14135,06/27/2025 11:45:00,7.25,,,,,
14136,06/27/2025 11:46:00,7.25,,,,,
14137,06/27/2025 11:47:00,7.38,,,,,
14138,06/27/2025 11:48:00,7.50,,,,,
14139,06/27/2025 11:49:00,7.68,,,,,
14140,06/27/2025 11:50:00,7.81,,,,,
14141,06/27/2025 11:51:00,7.89,,,,,
14142,06/27/2025 11:52:00,8.06,,,,,
14143,06/27/2025 11:53:00,8.19,,,,,
14144,06/27/2025 11:54:00,8.15,,,,,
14145,06/27/2025 11:55:00,8.15,,,,,
14146,06/27/2025 11:56:00,8.15,,,,,
14147,06/27/2025 11:57:00,8.02,,,,,
14148,06/27/2025 11:58:00,7.68,,,,,
14149,06/27/2025 11:59:00,7.38,,,,,
14150,06/27/2025 12:00:00,7.08,,,,,
14151,06/27/2025 12:01:00,6.73,,,,,
14152,06/27/2025 12:02:00,6.52,,,,,
14153,06/27/2025 12:03:00,6.35,,,,,
14154,06/27/2025 12:04:00,6.17,,,,,
14155,06/27/2025 12:05:00,6.05,,,,,
14156,06/27/2025 12:06:00,5.96,,,,,
14157,06/27/2025 12:07:00,5.96,,,,,
14158,06/27/2025 12:08:00,6.17,,,,,
14159,06/27/2025 12:09:00,6.35,,,,,
14160,06/27/2025 12:10:00,6.65,,,,,
14161,06/27/2025 12:11:00,7.08,,,,,
14162,06/27/2025 12:12:00,7.33,,,,,
14163,06/27/2025 12:13:00,7.63,,,,,
14164,06/27/2025 12:14:00,8.02,,,,,
14165,06/27/2025 12:15:00,8.41,,,,,
14166,06/27/2025 12:16:00,8.62,,,,,
14167,06/27/2025 12:17:00,9.01,,,,,
14168,06/27/2025 12:18:00,9.39,,,,,
14169,06/27/2025 12:19:00,9.82,,,,,
14170,06/27/2025 12:20:00,10.51,,,,,
14171,06/27/2025 12:21:00,11.37,,,,,
14172,06/27/2025 12:22:00,12.05,,,,,
14173,06/27/2025 12:23:00,12.57,,,,,
14174,06/27/2025 12:24:00,13.12,,,,,
14175,06/27/2025 12:25:00,13.90,,,,,
14176,06/27/2025 12:26:00,14.24,,,,,
14177,06/27/2025 12:27:00,14.03,,,,,
14178,06/27/2025 12:28:00,13.30,,,,,
14179,06/27/2025 12:29:00,12.78,,,,,
14180,06/27/2025 12:30:00,12.18,,,,,
14181,06/27/2025 12:31:00,11.49,,,,,
14182,06/27/2025 12:32:00,10.81,,,,,
14183,06/27/2025 12:33:00,10.08,,,,,
14184,06/27/2025 12:34:00,9.39,,,,,
14185,06/27/2025 12:35:00,8.71,,,,,
14186,06/27/2025 12:36:00,8.23,,,,,
14187,06/27/2025 12:37:00,7.76,,,,,
14188,06/27/2025 12:38:00,7.33,,,,,
14189,06/27/2025 12:39:00,7.08,,,,,
14190,06/27/2025 12:40:00,6.78,,,,,
14191,06/27/2025 12:41:00,6.48,,,,,
14192,06/27/2025 12:42:00,6.30,,,,,
14193,06/27/2025 12:43:00,6.17,,,,,
14194,06/27/2025 12:44:00,6.13,,,,,
14195,06/27/2025 12:45:00,6.00,,,,,
14196,06/27/2025 12:46:00,5.96,,,,,
14197,06/27/2025 12:47:00,5.87,,,,,
14198,06/27/2025 12:48:00,5.79,,,,,
14199,06/27/2025 12:49:00,5.75,,,,,
14200,06/27/2025 12:50:00,5.66,,,,,
14201,06/27/2025 12:51:00,5.57,,,,,
14202,06/27/2025 12:52:00,5.49,,,,,
14203,06/27/2025 12:53:00,5.36,,,,,
14204,06/27/2025 12:54:00,5.23,,,,,
14205,06/27/2025 12:55:00,5.10,,,,,
14206,06/27/2025 12:56:00,5.02,,,,,
14207,06/27/2025 12:57:00,4.93,,,,,
14208,06/27/2025 12:58:00,4.84,,,,,
14209,06/27/2025 12:59:00,4.93,,,,,
14210,06/27/2025 13:00:00,4.84,,,,,
14211,06/27/2025 13:01:00,4.80,,,,,
14212,06/27/2025 13:02:00,4.76,,,,,
14213,06/27/2025 13:03:00,4.89,,,,,
14214,06/27/2025 13:04:00,4.93,,,,,
14215,06/27/2025 13:05:00,4.97,,,,,
14216,06/27/2025 13:06:00,4.97,,,,,
14217,06/27/2025 13:07:00,4.93,,,,,
14218,06/27/2025 13:08:00,4.84,,,,,
14219,06/27/2025 13:09:00,4.97,,,,,
14220,06/27/2025 13:10:00,5.02,,,,,
14221,06/27/2025 13:11:00,5.06,,,,,
14222,06/27/2025 13:12:00,5.10,,,,,
