Plot,Title:,10700599,,,,
2442,7/6/22,23:15,49.692,51.017,50.603,82.333
2443,7/6/22,23:30,49.383,50.533,50.218,81.81
2444,7/6/22,23:45,48.762,49.914,49.566,84.36
2445,7/7/22,0:00,48.762,50.092,49.773,84.744
2446,7/7/22,0:15,49.249,50.752,50.029,84.016
2447,7/7/22,0:30,48.938,50.488,50.034,84.074
2448,7/7/22,0:45,49.204,49.649,50.011,81.923
2449,7/7/22,1:00,49.825,50.974,50.387,81.912
2450,7/7/22,1:15,48.895,50.223,49.681,82.861
2451,7/7/22,1:30,47.467,48.938,48.688,84.189
2452,7/7/22,1:45,46.346,46.436,46.512,86.864
2453,7/7/22,2:00,49.249,50.18,49.532,83.378
2454,7/7/22,2:15,50.002,51.237,50.436,80.865
2455,7/7/22,2:30,49.383,49.782,49.595,80.255
2456,7/7/22,2:45,49.87,49.428,49.933,80.787
2457,7/7/22,3:00,49.959,49.737,50.029,80.633
2458,7/7/22,3:15,48.895,49.338,49.167,81.251
2459,7/7/22,3:30,49.249,50.223,49.411,82.084
2460,7/7/22,3:45,50.18,51.193,50.344,80.23
2461,7/7/22,4:00,49.294,50.268,49.615,80.749
2462,7/7/22,4:15,49.383,49.561,49.586,80.604
2463,7/7/22,4:30,49.471,49.649,49.658,80.589
2464,7/7/22,4:45,49.87,49.87,50.04,79.515
2465,7/7/22,5:00,49.825,49.825,50.02,80.316
2466,7/7/22,5:15,49.516,49.959,49.523,81.221
2467,7/7/22,5:30,50.4,51.105,50.175,79.762
2468,7/7/22,5:45,51.062,51.809,50.749,78.692
2469,7/7/22,6:00,51.37,53.035,51.039,78.465
2470,7/7/22,6:15,51.148,52.378,50.619,77.617
2471,7/7/22,6:30,52.029,53.776,50.961,77.4
2472,7/7/22,6:45,53.121,53.645,51.742,75.766
2473,7/7/22,7:00,51.37,53.209,50.344,77.934
2474,7/7/22,7:15,52.072,54.691,50.875,78.877
2475,7/7/22,7:30,53.994,53.908,51.512,76.016
2476,7/7/22,7:45,58.411,60.174,54.928,70.289
2477,7/7/22,8:00,58.411,61.977,55.738,67.797
2478,7/7/22,8:15,58.928,57.679,54.234,69.793
2479,7/7/22,8:30,60.433,59.142,55.675,66.577
2480,7/7/22,8:45,62.919,64.117,58.253,62.741
2481,7/7/22,9:00,60.433,64.76,57.409,64.575
2482,7/7/22,9:15,60.948,64.632,56.858,64.027
2483,7/7/22,9:30,58.498,64.845,55.305,67.475
2484,7/7/22,9:45,66.515,66.985,58.716,61.064
2485,7/7/22,10:00,71.361,67.928,61.302,55.322
2486,7/7/22,10:15,65.487,70.803,59.976,58.784
2487,7/7/22,10:30,61.633,60.647,54.808,66.239
2488,7/7/22,10:45,63.475,63.732,55.96,65.304
2489,7/7/22,11:00,62.019,63.732,55.738,65.074
2490,7/7/22,11:15,63.433,66.6,57.277,62.075
2491,7/7/22,11:30,59.142,67.798,55.179,67.459
2492,7/7/22,11:45,55.819,65.359,52.761,72.67
2493,7/7/22,12:00,54.169,63.176,51.409,75.683
2494,7/7/22,12:15,56.34,66.772,52.819,74.044
2495,7/7/22,12:30,58.109,68.142,54.536,71.102
2496,7/7/22,12:45,58.928,70.115,55.27,69.264
2497,7/7/22,13:00,62.533,72.523,57.943,63.354
2498,7/7/22,13:15,53.472,63.347,51.102,75.586
2499,7/7/22,13:30,51.852,60.904,49.334,77.967
2500,7/7/22,13:45,56.815,67.928,53.186,72.503
2501,7/7/22,14:00,51.633,62.406,49.629,75.691
2502,7/7/22,14:15,52.16,61.075,49.282,78.196
2503,7/7/22,14:30,54.037,63.048,51.521,75.979
2504,7/7/22,14:45,51.852,62.062,49.383,78.308
2505,7/7/22,15:00,49.959,59.315,47.631,81.099
2506,7/7/22,15:15,48.45,57.893,45.914,82.214
2507,7/7/22,15:30,46.931,54.865,45.185,85.098
2508,7/7/22,15:45,48.805,56.295,46.839,83.632
2509,7/7/22,16:00,49.914,56.122,48.186,83.641
2510,7/7/22,16:15,49.428,55.386,48.119,83.366
2511,7/7/22,16:30,48.983,53.908,47.761,84.834
2512,7/7/22,16:45,49.428,54.691,48.38,84.182
2513,7/7/22,17:00,48.049,53.951,48.002,86.827
2514,7/7/22,17:15,51.193,54.691,49.919,84.895
2515,7/7/22,17:30,53.253,57.247,51.366,81.796
2516,7/7/22,17:45,49.028,54.561,47.781,86.485
2517,7/7/22,18:00,49.383,54.255,47.984,85.759
2518,7/7/22,18:15,48.049,52.992,47.178,88.423
2519,7/7/22,18:30,48.094,52.509,47.395,87.651
2520,7/7/22,18:45,47.826,52.554,47.149,88.095
2521,7/7/22,19:00,48.137,52.203,47.593,87.074
2522,7/7/22,19:15,47.512,50.621,47.381,88.067
2523,7/7/22,19:30,47.422,50.311,46.922,89.265
2524,7/7/22,19:45,46.121,48.493,45.745,90.43
2525,7/7/22,20:00,46.571,49.692,46.087,91.153
2526,7/7/22,20:15,45.986,49.649,45.498,92.772
2527,7/7/22,20:30,45.534,47.826,45.599,92.412
2528,7/7/22,20:45,44.764,46.391,44.89,94.603
2529,7/7/22,21:00,45.579,47.467,45.295,94.174
2530,7/7/22,21:15,45.307,47.871,45.117,95.087
2531,7/7/22,21:30,45.082,46.886,44.861,96.55
2532,7/7/22,21:45,45.082,46.931,44.967,96.588
2533,7/7/22,22:00,45.307,47.244,45.171,97.023
2534,7/7/22,22:15,44.764,46.886,44.746,97.563
2535,7/7/22,22:30,44.582,46.436,44.577,98.221
2536,7/7/22,22:45,44.218,46.211,44.157,98.482
2537,7/7/22,23:00,44.355,46.391,44.355,99.094
2538,7/7/22,23:15,44.31,46.391,44.287,99.937
2539,7/7/22,23:30,44.173,45.579,44.128,99.997
2540,7/7/22,23:45,44.355,46.166,44.292,99.997
2541,7/8/22,0:00,43.534,45.761,43.776,99.744
2542,7/8/22,0:15,43.9,45.941,43.887,99.997
2543,7/8/22,0:30,43.122,45.217,43.302,99.965
2544,7/8/22,0:45,42.939,43.99,42.903,99.997
2545,7/8/22,1:00,43.716,45.399,43.795,99.997
2546,7/8/22,1:15,43.03,44.627,43.052,99.997
2547,7/8/22,1:30,43.488,45.307,43.394,99.997
2548,7/8/22,1:45,43.624,45.624,43.664,99.997
2549,7/8/22,2:00,43.122,44.263,43.104,99.997
2550,7/8/22,2:15,42.663,43.671,42.622,99.997
2551,7/8/22,2:30,42.892,44.31,42.858,99.997
2552,7/8/22,2:45,42.847,44.127,42.858,99.997
2553,7/8/22,3:00,43.03,44.263,42.998,99.997
2554,7/8/22,3:15,42.847,44.218,42.888,99.997
2555,7/8/22,3:30,42.892,44.627,42.892,99.997
2556,7/8/22,3:45,42.892,44.082,42.753,99.997
2557,7/8/22,4:00,43.122,44.627,43.119,99.997
2558,7/8/22,4:15,43.396,44.627,43.313,99.997
2559,7/8/22,4:30,43.306,44.355,43.245,99.997
2560,7/8/22,4:45,43.808,45.534,43.713,99.997
2561,7/8/22,5:00,43.122,45.896,43.317,99.997
2562,7/8/22,5:15,42.892,44.037,42.705,99.997
2563,7/8/22,5:30,43.122,44.492,42.82,99.997
2564,7/8/22,5:45,43.351,45.806,43.191,99.997
2565,7/8/22,6:00,43.579,45.489,43.423,99.997
2566,7/8/22,6:15,42.478,43.716,42.183,99.997
2567,7/8/22,6:30,42.202,43.351,41.74,99.997
2568,7/8/22,6:45,42.939,44.31,42.381,99.997
2569,7/8/22,7:00,43.306,44.856,42.805,99.997
2570,7/8/22,7:15,43.488,45.851,43.052,99.867
2571,7/8/22,7:30,43.624,45.851,43.084,99.997
2572,7/8/22,7:45,43.306,44.537,42.768,99.605
2573,7/8/22,8:00,42.755,44.4,42.177,99.899
2574,7/8/22,8:15,42.156,43.214,41.304,99.867
2575,7/8/22,8:30,43.122,44.173,42.274,99.997
2576,7/8/22,8:45,43.396,44.492,42.478,99.992
2577,7/8/22,9:00,43.443,44.537,42.559,99.873
2578,7/8/22,9:15,43.808,44.946,42.647,99.983
2579,7/8/22,9:30,44.492,45.624,43.138,99.748
2580,7/8/22,9:45,44.218,45.896,43.047,99.315
2581,7/8/22,10:00,44.719,46.121,43.365,99.477
2582,7/8/22,10:15,45.354,46.886,43.857,98.454
2583,7/8/22,10:30,46.796,48.182,44.629,96.728
2584,7/8/22,10:45,48.36,49.161,45.415,94.517
2585,7/8/22,11:00,50.886,50.752,46.155,92.979
2586,7/8/22,11:15,49.914,50.752,46,92.964
2587,7/8/22,11:30,54.255,53.645,47.376,90.092
2588,7/8/22,11:45,52.554,55.733,47.737,87.152
2589,7/8/22,12:00,51.37,51.589,45.869,91.322
2590,7/8/22,12:15,51.017,52.947,45.889,91.318
2591,7/8/22,12:30,51.105,52.335,45.561,91.53
2592,7/8/22,12:45,49.383,50.886,45.214,92.987
2593,7/8/22,13:00,47.467,50.533,45.174,93.849
2594,7/8/22,13:15,47.334,49.782,45.309,93.863
2595,7/8/22,13:30,47.959,50.664,45.174,94.305
2596,7/8/22,13:45,46.841,51.413,44.91,94.998
2597,7/8/22,14:00,45.986,49.914,44.238,95.503
2598,7/8/22,14:15,45.534,49.561,43.824,96.371
2599,7/8/22,14:30,45.127,49.338,43.66,96.988
2600,7/8/22,14:45,45.986,50.311,44.094,96.608
2601,7/8/22,15:00,48.45,51.721,44.947,94.51
2602,7/8/22,15:15,47.512,52.072,44.875,93.851
2603,7/8/22,15:30,48.049,49.649,44.055,95.32
2604,7/8/22,15:45,49.914,50.268,45.475,92.743
2605,7/8/22,16:00,50.488,51.633,46.308,92.355
2606,7/8/22,16:15,52.16,53.559,47.367,89.928
2607,7/8/22,16:30,49.87,54.082,47.154,90.037
2608,7/8/22,16:45,48.004,52.115,45.86,93.53
2609,7/8/22,17:00,48.049,51.633,45.696,93.458
2610,7/8/22,17:15,50.135,52.817,46.348,92.126
2611,7/8/22,17:30,50.445,52.992,46.729,90.787
2612,7/8/22,17:45,49.692,51.237,46.265,91.473
2613,7/8/22,18:00,48.049,51.193,45.748,93.718
2614,7/8/22,18:15,49.649,51.413,46.029,93.41
2615,7/8/22,18:30,47.064,50.092,45.217,95.001
2616,7/8/22,18:45,47.377,49.294,45.498,95.053
2617,7/8/22,19:00,46.436,47.647,45.415,94.153
2618,7/8/22,19:15,44.263,47.154,44.398,96.135
2619,7/8/22,19:30,44.127,46.841,44.258,97.334
2620,7/8/22,19:45,44.809,46.616,44.706,96.847
2621,7/8/22,20:00,44.764,46.166,44.548,97.183
2622,7/8/22,20:15,46.076,46.751,44.929,96.37
2623,7/8/22,20:30,45.262,47.512,44.838,96.773
2624,7/8/22,20:45,44.809,47.334,44.384,97.353
2625,7/8/22,21:00,44.719,46.256,44.335,99.02
2626,7/8/22,21:15,42.8,45.036,43.095,99.965
2627,7/8/22,21:30,42.892,44.082,42.897,99.997
2628,7/8/22,21:45,42.8,44.901,42.906,99.997
2629,7/8/22,22:00,42.939,44.218,43.041,99.997
2630,7/8/22,22:15,43.03,44.355,43.144,99.997
2631,7/8/22,22:30,42.847,44.263,43.07,99.945
2632,7/8/22,22:45,42.433,43.853,42.665,99.997
2633,7/8/22,23:00,42.984,44.173,43.052,99.997
2634,7/8/22,23:15,42.616,43.9,42.753,99.997
2635,7/8/22,23:30,42.478,43.808,42.496,99.997
2636,7/8/22,23:45,42.984,44.719,43.038,99.997
2637,7/9/22,0:00,42.755,44.173,42.877,99.997
2638,7/9/22,0:15,42.341,43.488,42.404,99.997
2639,7/9/22,0:30,42.202,43.671,42.208,99.997
2640,7/9/22,0:45,42.247,43.534,42.211,99.997
2641,7/9/22,1:00,42.247,43.534,42.231,99.997
2642,7/9/22,1:15,42.202,43.306,42.168,99.997
2643,7/9/22,1:30,42.341,43.306,42.289,99.997
2644,7/9/22,1:45,41.925,42.892,41.956,99.997
2645,7/9/22,2:00,42.478,43.624,42.404,99.997
2646,7/9/22,2:15,42.386,43.214,42.507,99.997
2647,7/9/22,2:30,42.386,43.534,42.51,99.997
2648,7/9/22,2:45,42.341,43.488,42.372,99.997
2649,7/9/22,3:00,42.017,42.984,42.004,99.997
2650,7/9/22,3:15,42.525,43.488,42.496,99.997
2651,7/9/22,3:30,42.386,43.396,42.435,99.997
2652,7/9/22,3:45,42.202,43.351,42.318,99.997
2653,7/9/22,4:00,42.202,43.579,42.193,99.997
2654,7/9/22,4:15,42.386,43.534,42.4,99.997
2655,7/9/22,4:30,41.97,42.939,41.86,99.997
2656,7/9/22,4:45,42.156,43.214,42.057,99.997
2657,7/9/22,5:00,41.74,42.247,41.729,99.997
2658,7/9/22,5:15,42.017,42.939,41.981,99.997
2659,7/9/22,5:30,42.064,42.847,41.932,99.997
2660,7/9/22,5:45,42.294,43.075,42.125,99.997
2661,7/9/22,6:00,41.925,42.57,41.709,99.997
2662,7/9/22,6:15,42.616,43.443,42.26,99.997
2663,7/9/22,6:30,42.892,43.579,42.559,99.997
2664,7/9/22,6:45,42.616,43.443,42.372,99.745
2665,7/9/22,7:00,43.167,44.674,42.829,99.371
2666,7/9/22,7:15,43.351,44.582,42.811,99.48
2667,7/9/22,7:30,43.579,44.674,42.796,99.202
2668,7/9/22,7:45,44.492,46.346,43.403,98.375
2669,7/9/22,8:00,44.991,47.154,44.055,93.77
2670,7/9/22,8:15,43.443,45.896,42.516,96.074
2671,7/9/22,8:30,47.019,49.782,44.841,90.326
2672,7/9/22,8:45,50.488,50.974,46.821,87.282
2673,7/9/22,9:00,53.733,54.604,48.582,82.036
2674,7/9/22,9:15,51.984,57.29,48.958,79.449
2675,7/9/22,9:30,55.386,56.556,49.267,80.131
2676,7/9/22,9:45,55.256,55.515,48.983,81.152
2677,7/9/22,10:00,55.647,56.251,49.942,78.737
2678,7/9/22,10:15,54.777,57.592,49.161,79.306
2679,7/9/22,10:30,51.721,56.165,47.772,82.55
2680,7/9/22,10:45,51.764,55.819,47.376,84.393
2681,7/9/22,11:00,57.376,59.702,50.56,77.877
2682,7/9/22,11:15,57.765,60.39,52.066,73.913
2683,7/9/22,11:30,58.152,62.962,53.051,71.089
2684,7/9/22,11:45,54.255,58.325,49.354,77.633
2685,7/9/22,12:00,52.86,55.558,48.108,81.077
2686,7/9/22,12:15,55.647,57.463,49.026,79.706
2687,7/9/22,12:30,58.282,60.046,51.154,75.251
2688,7/9/22,12:45,57.936,60.561,51.343,74.987
2689,7/9/22,13:00,56.944,60.433,51.139,75.462
2690,7/9/22,13:15,58.626,63.475,52.299,73.135
2691,7/9/22,13:30,58.239,59.702,50.884,75.055
2692,7/9/22,13:45,55.863,60.948,50.517,76.487
2693,7/9/22,14:00,56.208,60.003,52.48,74.563
2694,7/9/22,14:15,55.342,57.376,52.434,79.081
2695,7/9/22,14:30,53.559,56.208,52.187,82
2696,7/9/22,14:45,53.384,56.426,52.345,82.222
2697,7/9/22,15:00,52.335,54.691,51.208,84.288
2698,7/9/22,15:15,52.686,55.819,49.822,84.268
2699,7/9/22,15:30,54.648,55.69,49.615,84.208
2700,7/9/22,15:45,54.43,56.34,49.417,83.69
2701,7/9/22,16:00,53.472,56.122,48.63,85.2
2702,7/9/22,16:15,52.817,56.642,48.866,83.806
2703,7/9/22,16:30,51.413,54.604,47.683,85.975
2704,7/9/22,16:45,50.929,54.691,47.655,86.896
2705,7/9/22,17:00,50.223,54.212,47.568,87.646
2706,7/9/22,17:15,49.338,54.037,47.399,88.296
2707,7/9/22,17:30,50.797,54.037,47.959,87.013
2708,7/9/22,17:45,49.604,53.69,47.95,86.653
2709,7/9/22,18:00,50.533,52.947,48.211,87.248
2710,7/9/22,18:15,49.737,51.895,47.665,88.675
2711,7/9/22,18:30,48.405,50.002,46.825,90.37
2712,7/9/22,18:45,47.691,50.135,45.995,92.093
2713,7/9/22,19:00,49.028,52.335,47.289,88.975
2714,7/9/22,19:15,47.914,49.87,46.357,89.821
2715,7/9/22,19:30,46.886,48.762,45.648,92.442
2716,7/9/22,19:45,46.661,49.338,45.957,91.893
2717,7/9/22,20:00,44.355,46.751,44.235,97.462
2718,7/9/22,20:15,44.674,46.706,44.533,97.691
2719,7/9/22,20:30,45.127,46.886,44.764,96.3
2720,7/9/22,20:45,46.616,48.137,46.116,91.858
2721,7/9/22,21:00,45.262,46.841,45.082,91.574
2722,7/9/22,21:15,44.856,46.526,44.659,92.296
2723,7/9/22,21:30,44.946,46.436,44.841,91.469
2724,7/9/22,21:45,45.082,46.481,44.976,90.674
2725,7/9/22,22:00,45.444,46.346,45.358,90.324
2726,7/9/22,22:15,44.991,46.076,44.967,90.04
2727,7/9/22,22:30,44.809,46.031,44.789,90.335
2728,7/9/22,22:45,45.036,46.121,44.991,90.933
2729,7/9/22,23:00,45.172,46.481,45.165,90.907
2730,7/9/22,23:15,45.399,46.571,45.412,90.93
2731,7/9/22,23:30,44.901,45.761,44.967,91.044
2732,7/9/22,23:45,45.354,46.301,45.234,92.059
2733,7/10/22,0:00,44.901,46.031,45.16,91.333
2734,7/10/22,0:15,42.847,43.945,43.173,97.386
2735,7/10/22,0:30,43.122,44.856,43.173,99.974
2736,7/10/22,0:45,43.075,44.492,43.138,99.997
2737,7/10/22,1:00,42.939,44.127,42.946,99.997
2738,7/10/22,1:15,43.075,44.31,43.075,99.997
2739,7/10/22,1:30,42.433,43.624,42.438,99.997
2740,7/10/22,1:45,43.306,44.674,43.288,99.997
2741,7/10/22,2:00,42.984,44.4,43.07,99.997
2742,7/10/22,2:15,42.616,44.4,42.676,99.997
2743,7/10/22,2:30,42.616,43.808,42.607,99.997
2744,7/10/22,2:45,42.616,43.945,42.607,99.997
2745,7/10/22,3:00,42.616,43.9,42.636,99.997
2746,7/10/22,3:15,42.663,43.579,42.622,99.997
2747,7/10/22,3:30,42.663,43.306,42.642,99.997
2748,7/10/22,3:45,43.306,43.945,43.414,99.997
2749,7/10/22,4:00,43.259,43.763,43.578,99.997
2750,7/10/22,4:15,42.478,43.167,42.858,99.905
2751,7/10/22,4:30,42.202,42.939,42.607,99.797
2752,7/10/22,4:45,42.892,43.488,43.741,97.565
2753,7/10/22,5:00,43.03,43.443,43.974,95.923
2754,7/10/22,5:15,43.579,43.763,44.542,94.972
2755,7/10/22,5:30,44.127,44.263,45.131,92.65
2756,7/10/22,5:45,42.984,43.534,43.781,93.037
2757,7/10/22,6:00,43.259,43.808,43.781,93.207
2758,7/10/22,6:15,44.537,45.127,44.838,91.429
2759,7/10/22,6:30,44.901,46.346,45.217,89.906
2760,7/10/22,6:45,44.719,45.941,44.915,91.005
2761,7/10/22,7:00,45.851,46.751,45.378,90.312
2762,7/10/22,7:15,46.256,48.049,45.774,89.335
2763,7/10/22,7:30,47.019,49.073,46.474,87.678
2764,7/10/22,7:45,47.781,49.737,46.54,86.642
2765,7/10/22,8:00,49.028,51.282,47.993,83.032
2766,7/10/22,8:15,47.781,50.445,47.034,82.606
2767,7/10/22,8:30,46.616,49.87,45.702,84.561
2768,7/10/22,8:45,45.986,48.762,45.507,86.389
2769,7/10/22,9:00,45.624,46.886,45.171,87.205
2770,7/10/22,9:15,48.628,50.268,46.902,84.776
2771,7/10/22,9:30,49.87,52.509,48.673,81.558
2772,7/10/22,9:45,48.85,51.94,48.533,82.727
2773,7/10/22,10:00,49.737,51.37,48.51,83.058
2774,7/10/22,10:15,50.18,50.4,47.158,84.961
2775,7/10/22,10:30,48.583,49.116,46,86.468
2776,7/10/22,10:45,46.121,47.377,44.321,91.138
2777,7/10/22,11:00,44.537,46.974,43.741,93.93
2778,7/10/22,11:15,44.582,47.109,43.833,95.933
2779,7/10/22,11:30,44.856,46.526,43.495,95.354
2780,7/10/22,11:45,45.896,49.161,44.91,94.325
2781,7/10/22,12:00,46.436,49.604,45.883,93.271
2782,7/10/22,12:15,48.36,53.908,48.349,85.878
2783,7/10/22,12:30,49.338,55.299,48.515,85.13
2784,7/10/22,12:45,54.777,55.992,50.565,81.921
2785,7/10/22,13:00,48.272,50.974,45.865,88.24
2786,7/10/22,13:15,46.886,47.914,44.447,92.924
2787,7/10/22,13:30,44.719,48.227,43.675,95.885
2788,7/10/22,13:45,43.99,46.796,42.964,96.606
2789,7/10/22,14:00,44.173,46.166,42.829,96.742
2790,7/10/22,14:15,42.939,46.076,42.289,97.955
2791,7/10/22,14:30,44.4,45.534,42.829,96.867
2792,7/10/22,14:45,45.399,48.938,44.258,94.342
2793,7/10/22,15:00,43.716,47.109,43.394,95.357
2794,7/10/22,15:15,43.306,46.211,42.685,97.177
2795,7/10/22,15:30,43.122,45.941,42.361,97.729
2796,7/10/22,15:45,42.8,44.127,41.643,98.906
2797,7/10/22,16:00,45.761,46.931,43.974,94.105
2798,7/10/22,16:15,44.127,45.851,43.221,94.372
2799,7/10/22,16:30,45.986,48.583,44.803,91.949
2800,7/10/22,16:45,48.405,49.116,46.956,86.857
2801,7/10/22,17:00,46.346,47.914,45.59,89.009
2802,7/10/22,17:15,46.436,47.244,45.86,87.889
2803,7/10/22,17:30,46.796,47.736,46.4,89.995
2804,7/10/22,17:45,44.082,47.109,44.976,89.906
2805,7/10/22,18:00,44.537,47.422,44.827,91.536
2806,7/10/22,18:15,45.262,48.272,45.943,90.127
2807,7/10/22,18:30,45.217,47.289,46.015,89.631
2808,7/10/22,18:45,45.806,46.796,46.087,92.143
2809,7/10/22,19:00,48.628,46.616,46.627,96.252
2810,7/10/22,19:15,53.209,51.633,51.406,99.997
2811,7/10/22,19:30,58.626,60.604,59.338,93.738
2812,7/10/22,19:45,59.358,60.604,60.346,92.845
2813,7/10/22,20:00,59.788,60.517,60.564,94.028
2814,7/10/22,20:15,59.659,60.39,60.492,90.448
2815,7/10/22,20:30,58.368,59.529,59.011,93.538
2816,7/10/22,20:45,60.303,60.26,60.208,92.63
2817,7/10/22,21:00,61.547,60.561,61.5,93.698
2818,7/10/22,21:15,61.59,60.733,61.563,92.555
2819,7/10/22,21:30,61.506,60.861,61.471,91.81
2820,7/10/22,21:45,61.333,60.948,61.331,91.847
2821,7/10/22,22:00,61.119,60.69,61.09,91.189
2822,7/10/22,22:15,60.69,60.26,60.665,91.208
2823,7/10/22,22:30,60.174,59.702,60.082,91.46
2824,7/10/22,22:45,59.616,59.185,59.459,91.731
2825,7/10/22,23:00,59.099,58.755,58.89,91.847
2826,7/10/22,23:15,58.541,58.152,58.287,91.826
2827,7/10/22,23:30,57.936,57.463,57.639,91.872
2828,7/10/22,23:45,57.333,56.772,56.955,91.882
2829,7/11/22,0:00,56.685,56.035,56.232,91.876
2830,7/11/22,0:15,55.992,55.342,55.517,91.957
2831,7/11/22,0:30,55.342,54.691,54.811,92.053
2832,7/11/22,0:45,54.734,54.082,54.136,92.128
2833,7/11/22,1:00,54.082,53.427,53.479,92.195
2834,7/11/22,1:15,53.515,52.817,52.862,92.28
2835,7/11/22,1:30,52.903,52.291,52.273,92.358
2836,7/11/22,1:45,52.378,51.721,51.705,92.401
2837,7/11/22,2:00,51.852,51.237,51.168,92.442
2838,7/11/22,2:15,51.325,50.709,50.657,92.416
2839,7/11/22,2:30,50.797,50.18,50.14,92.427
2840,7/11/22,2:45,50.311,49.737,49.667,92.453
2841,7/11/22,3:00,49.87,49.338,49.219,92.438
2842,7/11/22,3:15,49.428,48.895,48.803,92.392
2843,7/11/22,3:30,49.073,48.493,48.403,92.381
2844,7/11/22,3:45,48.672,48.137,48.051,92.334
2845,7/11/22,4:00,48.315,47.736,47.689,92.209
2846,7/11/22,4:15,47.959,47.289,47.307,92.171
2847,7/11/22,4:30,47.557,46.841,46.902,92.146
2848,7/11/22,4:45,47.154,46.436,46.512,92.064
2849,7/11/22,5:00,46.796,46.076,46.15,91.984
2850,7/11/22,5:15,46.481,45.806,45.826,91.937
2851,7/11/22,5:30,46.166,45.579,45.561,91.817
2852,7/11/22,5:45,45.896,45.354,45.309,91.664
2853,7/11/22,6:00,45.669,45.127,45.073,91.51
2854,7/11/22,6:15,45.444,44.991,44.861,91.392
2855,7/11/22,6:30,45.262,44.991,44.74,91.333
2856,7/11/22,6:45,45.262,45.217,44.769,91.096
2857,7/11/22,7:00,45.354,45.399,44.929,90.819
2858,7/11/22,7:15,45.444,45.534,45.039,90.694
2859,7/11/22,7:30,45.579,45.851,45.237,90.718
2860,7/11/22,7:45,45.761,46.166,45.498,90.758
2861,7/11/22,8:00,45.941,46.211,45.687,90.333
2862,7/11/22,8:15,45.986,46.256,45.788,90.097
2863,7/11/22,8:30,46.031,46.346,45.86,89.987
2864,7/11/22,8:45,46.256,46.886,46.081,90.846
2865,7/11/22,9:00,46.796,47.512,46.546,91.667
2866,7/11/22,9:15,47.244,47.736,46.974,91.154
2867,7/11/22,9:30,47.377,47.736,47.149,90.275
2868,7/11/22,9:45,47.467,47.914,47.307,89.726
2869,7/11/22,10:00,47.602,48.137,47.473,89.584
2870,7/11/22,10:15,47.914,48.717,47.79,90.289
2871,7/11/22,10:30,48.493,49.471,48.326,90.962
2872,7/11/22,10:45,49.204,50.268,49.021,91.179
2873,7/11/22,11:00,49.959,51.017,49.755,90.909
2874,7/11/22,11:15,50.621,51.721,50.439,90.581
2875,7/11/22,11:30,51.282,52.335,51.111,90.196
2876,7/11/22,11:45,51.764,52.729,51.633,89.613
2877,7/11/22,12:00,52.16,53.078,52.047,89.096
2878,7/11/22,12:15,52.466,53.341,52.345,88.693
2879,7/11/22,12:30,52.86,53.776,52.698,88.812
2880,7/11/22,12:45,53.166,53.951,52.993,88.266
2881,7/11/22,13:00,53.298,54.037,53.157,87.778
2882,7/11/22,13:15,53.472,54.212,53.316,87.64
2883,7/11/22,13:30,53.645,54.343,53.47,87.539
2884,7/11/22,13:45,53.82,54.516,53.64,87.474
2885,7/11/22,14:00,53.951,54.604,53.755,87.225
2886,7/11/22,14:15,53.994,54.561,53.809,86.915
2887,7/11/22,14:30,53.908,54.387,53.76,86.795
2888,7/11/22,14:45,53.776,54.212,53.625,86.764
2889,7/11/22,15:00,53.645,54.126,53.47,86.741
2890,7/11/22,15:15,53.602,54.082,53.384,86.72
2891,7/11/22,15:30,53.559,54.082,53.344,86.703
2892,7/11/22,15:45,53.559,54.037,53.316,86.645
2893,7/11/22,16:00,53.515,53.951,53.263,86.564
2894,7/11/22,16:15,53.427,53.865,53.172,86.54
2895,7/11/22,16:30,53.427,53.994,53.157,86.563
2896,7/11/22,16:45,53.645,54.343,53.326,86.983
2897,7/11/22,17:00,53.994,54.82,53.645,87.724
2898,7/11/22,17:15,54.387,55.256,54.054,87.878
2899,7/11/22,17:30,54.777,55.558,54.432,87.523
2900,7/11/22,17:45,54.995,55.776,54.748,87.059
2901,7/11/22,18:00,55.213,55.992,54.995,86.687
2902,7/11/22,18:15,55.429,56.208,55.227,86.39
2903,7/11/22,18:30,55.558,56.251,55.391,85.887
2904,7/11/22,18:45,55.558,56.383,55.463,85.489
2905,7/11/22,19:00,55.558,56.383,55.526,85.257
2906,7/11/22,19:15,55.558,56.251,55.503,85.187
2907,7/11/22,19:30,55.558,56.295,55.517,85.139
2908,7/11/22,19:45,55.515,56.079,55.429,84.988
2909,7/11/22,20:00,55.299,55.863,55.236,84.884
2910,7/11/22,20:15,55.081,55.819,55.006,83.528
2911,7/11/22,20:30,53.427,52.509,53.553,78.775
2912,7/11/22,20:45,51.193,48.628,50.821,80.308
2913,7/11/22,21:00,49.383,46.661,48.501,81.987
2914,7/11/22,21:15,47.736,45.082,46.603,83.064
2915,7/11/22,21:30,46.346,43.99,45.088,84.375
2916,7/11/22,21:45,45.217,43.808,43.842,85.264
2917,7/11/22,22:00,43.945,43.853,43.075,85.609
2918,7/11/22,22:15,43.075,43.671,42.526,85.847
2919,7/11/22,22:30,42.525,43.396,42.076,86.02
2920,7/11/22,22:45,42.109,43.122,41.7,86.113
2921,7/11/22,23:00,41.74,42.847,41.382,86.189
2922,7/11/22,23:15,41.416,42.525,41.097,86.166
2923,7/11/22,23:30,41.09,42.247,40.836,86.076
